time,row,col,demand
386,6,1,0
370,5,5,0
143,3,5,115
96,0,5,43
56,5,4,30
188,4,1,19
164,5,7,256
564,3,5,32
317,4,0,0
644,4,1,30
176,1,5,12
667,3,5,153
453,7,0,0
158,0,1,4
220,7,1,0
186,1,6,7
724,7,1,0
93,4,6,107
162,2,3,59
62,5,6,57
170,2,4,4
409,6,6,31
268,3,1,47
536,5,2,0
287,2,5,47
95,3,1,0
284,0,5,14
65,5,1,292
361,7,7,7
478,4,7,130
224,6,0,0
705,3,2,0
493,6,4,8
457,6,1,0
7,1,3,0
66,1,2,90
64,0,4,207
712,1,4,0
455,7,6,13
628,4,5,86
5,3,2,0
567,3,6,200
211,3,0,0
56,7,5,0
485,6,2,0
653,3,1,0
79,1,6,6
473,3,3,82
255,1,4,44
179,0,0,0
698,6,6,112
19,6,1,0
62,7,1,0
284,5,1,0
390,5,3,18
73,3,4,16
397,2,5,101
215,2,7,40
573,7,4,32
505,7,1,0
557,3,4,74
62,0,3,94
31,4,2,0
362,1,3,35
588,5,4,10
235,1,6,16
474,4,7,34
686,0,7,0
497,2,4,50
709,5,5,43
92,7,7,41
459,4,2,0
728,1,3,781
22,5,7,22
243,2,0,0
693,4,5,255
406,7,5,7
508,7,5,0
633,6,6,0
256,5,3,5
432,2,1,33
495,3,3,131
386,1,2,41
152,7,4,0
62,4,0,3
240,1,2,27
124,7,6,0
45,2,2,32
350,1,7,75
89,1,2,98
278,1,1,0
414,4,3,407
532,7,3,0
11,2,2,44
241,5,5,27
0,6,0,0
627,6,4,67
362,2,3,85
69,3,5,568
248,5,3,5
575,5,3,10
387,3,1,0
601,0,4,110
353,3,5,156
117,2,2,37
226,5,4,0
660,7,5,12
549,1,7,144
531,7,2,0
76,4,7,10
203,0,5,8
632,2,0,0
137,6,6,70
606,3,6,139
695,1,3,193
161,1,5,535
4,2,6,5
397,4,4,60
221,2,7,8
364,5,6,0
381,2,3,50
81,0,3,95
285,0,1,0
147,7,7,0
467,5,5,0
35,7,1,0
91,2,6,158
162,4,3,14
43,7,7,0
572,1,6,252
245,0,7,17
301,3,0,0
376,7,7,7
215,0,4,56
295,2,1,0
552,7,4,0
124,0,1,0
19,7,0,0
727,3,2,132
464,7,3,0
201,1,3,8
400,6,2,0
285,4,6,32
128,7,3,0
26,4,0,0
645,2,3,49
239,1,7,26
542,5,0,0
600,0,6,185
681,3,1,0
671,4,5,274
615,7,4,0
31,2,1,0
188,0,1,0
532,5,2,15
32,3,0,0
218,7,6,5
547,6,2,0
280,1,6,29
373,4,7,28
382,7,4,7
580,5,7,54
31,1,0,0
197,1,6,8
364,0,0,11
546,7,4,9
437,5,3,0
532,1,5,65
637,2,4,19
730,6,2,0
715,2,0,0
285,1,6,52
223,6,6,0
239,6,1,0
625,3,2,97
345,1,7,0
442,5,3,0
248,0,0,0
622,7,6,18
592,7,3,10
707,5,2,0
191,7,3,4
491,3,7,0
377,1,3,114
504,5,2,9
323,0,7,0
176,3,4,0
610,0,7,0
71,2,4,57
682,2,1,12
367,2,2,11
22,4,4,36
390,6,6,0
244,6,2,0
278,7,5,5
307,6,2,6
209,3,0,8
255,2,5,84
111,3,1,0
429,0,5,125
332,0,7,97
581,7,1,0
37,0,0,6
312,3,0,0
690,1,0,0
203,6,0,0
244,2,1,5
669,4,4,90
628,6,7,11
267,0,6,18
661,3,2,20
296,2,2,0
137,6,7,21
60,0,3,162
153,2,7,194
116,0,4,43
147,0,3,7
42,0,2,135
158,4,7,212
297,1,5,6
586,1,6,10
123,0,4,0
58,2,3,207
292,4,6,92
644,7,7,0
677,7,4,0
32,5,2,0
600,2,5,167
697,5,1,69
130,5,2,0
637,2,0,0
292,4,0,0
241,2,2,36
553,0,3,94
354,0,4,64
668,5,2,12
544,6,5,0
480,7,1,0
544,2,7,89
720,5,2,0
40,6,2,9
610,3,4,0
10,5,3,5
397,1,5,227
14,4,5,60
418,5,4,0
367,4,5,7
49,5,3,24
699,5,4,69
636,6,2,0
34,3,0,0
13,6,7,181
672,7,3,41
495,0,7,81
189,5,6,19
584,1,0,0
74,2,1,0
16,6,7,3
360,4,4,28
678,5,3,0
125,6,6,0
172,0,7,24
407,2,4,108
406,0,3,149
605,1,3,121
181,4,2,0
69,7,1,0
482,1,4,45
566,6,3,10
195,6,5,0
332,0,2,32
661,2,2,286
227,3,1,0
215,1,4,20
24,4,6,32
349,7,6,0
389,4,2,7
121,3,7,28
195,6,4,8
234,5,1,0
113,6,3,0
171,3,2,0
421,1,0,0
476,4,1,13
544,2,6,230
477,4,4,61
137,3,3,31
576,1,0,0
193,5,7,12
634,2,5,0
673,2,2,54
326,0,2,16
333,6,1,0
99,7,4,0
619,7,6,0
559,7,2,0
487,3,4,8
254,3,7,36
419,7,7,0
71,6,3,6
441,3,4,13
438,3,2,8
348,0,3,10
579,2,3,115
357,5,2,6
368,6,6,0
417,2,4,0
253,0,3,31
690,3,2,0
432,1,0,13
524,4,4,91
383,5,1,7
379,5,3,79
709,4,7,0
490,6,3,0
9,2,4,347
52,4,3,64
394,1,4,18
701,3,4,238
426,1,7,82
660,7,0,0
390,7,2,0
531,7,1,0
630,0,1,0
639,4,5,60
151,3,2,4
505,0,4,85
690,7,3,0
325,5,6,20
446,0,2,73
453,0,3,66
492,2,5,28
329,2,2,16
316,4,0,0
111,7,7,33
306,4,5,40
197,3,3,5
112,5,6,29
224,3,7,0
470,7,0,0
195,0,0,12
497,6,2,8
410,1,1,19
267,3,3,18
605,0,1,0
122,0,2,21
178,4,7,0
55,7,6,9
335,5,6,350
657,0,5,0
600,7,0,0
568,0,4,100
581,6,0,0
237,3,0,0
280,4,2,47
492,5,6,14
69,0,5,487
118,1,0,0
135,0,3,109
160,3,4,139
447,3,7,45
304,2,4,49
351,2,3,102
296,7,3,9
521,1,1,0
211,1,3,76
456,3,7,90
174,1,0,0
404,3,5,190
54,6,2,0
458,1,7,90
150,0,2,0
271,2,2,0
29,5,5,0
481,7,6,8
291,3,7,0
291,0,2,0
253,2,4,151
335,3,0,10
145,2,1,0
35,6,2,0
403,1,0,18
0,2,4,14
14,6,5,22
31,7,3,0
195,4,4,16
91,7,6,12
163,1,1,0
336,0,3,173
442,7,1,0
265,2,2,9
19,0,3,140
184,3,5,31
234,7,2,0
387,0,4,53
699,7,5,22
422,6,1,0
585,7,6,0
652,6,5,39
278,3,6,18
263,1,7,36
341,1,2,10
731,0,3,59
129,7,7,0
13,6,3,0
620,3,6,121
102,3,1,0
672,1,4,107
268,5,7,0
696,3,6,350
302,1,6,166
495,3,2,22
331,2,0,0
611,4,1,0
299,3,7,0
107,2,7,17
91,2,1,4
639,0,5,11
134,1,4,21
609,7,2,0
676,5,2,0
22,7,7,11
90,2,5,73
602,5,4,103
266,6,7,29
170,4,6,0
44,4,4,57
334,2,2,32
397,3,1,23
411,3,6,180
637,5,2,11
355,5,3,17
328,5,7,113
250,5,6,0
515,7,3,0
709,1,0,0
648,5,3,31
718,0,4,147
362,7,5,28
331,0,2,32
54,0,1,0
421,6,7,12
548,7,5,25
434,3,4,86
61,4,1,90
102,2,6,0
223,5,3,0
459,2,5,42
529,1,6,200
498,7,2,0
186,6,4,12
323,2,6,0
124,1,1,0
483,3,1,0
363,3,2,11
52,0,7,3
587,2,2,10
219,4,3,59
143,4,4,35
484,1,3,28
728,5,0,0
289,5,4,15
366,6,3,7
405,2,7,41
700,6,3,22
328,0,3,57
299,1,5,6
184,4,2,0
93,6,4,79
652,0,4,114
261,3,1,9
408,4,2,0
681,5,2,0
268,4,4,29
483,1,7,117
21,2,4,22
255,5,7,44
386,1,5,167
506,0,7,205
383,4,6,675
334,3,4,71
111,3,6,33
130,5,6,7
643,3,1,0
261,3,6,139
152,7,1,0
78,1,5,0
312,1,2,36
199,7,5,0
9,7,0,0
595,6,6,44
134,2,6,181
652,7,6,63
281,3,1,0
243,2,3,17
610,3,2,0
34,6,3,3
399,7,1,0
339,5,3,10
722,6,0,0
286,1,2,52
150,5,3,0
703,3,4,212
704,7,0,0
301,5,2,0
374,7,2,0
226,7,1,0
612,1,6,46
565,7,5,10
37,3,2,11
39,6,1,0
493,2,1,0
494,0,6,64
643,2,7,116
411,0,6,168
398,4,1,18
319,1,5,0
572,7,5,16
267,1,5,52
260,3,5,103
348,1,2,37
714,4,7,112
354,0,7,125
509,0,0,0
683,5,3,0
578,5,3,0
698,0,3,91
574,4,2,0
557,7,0,0
685,4,1,0
435,2,5,111
127,4,2,0
269,0,2,0
712,3,2,0
428,0,2,101
613,0,0,0
269,4,0,0
202,2,4,12
248,2,0,0
527,2,1,0
384,5,7,30
729,0,7,331
382,7,1,0
721,4,3,236
552,3,0,16
333,5,2,0
369,1,3,0
177,2,0,12
115,7,4,40
50,2,4,3
410,4,2,0
91,4,0,0
595,3,5,264
404,0,6,220
669,3,4,102
444,7,2,0
521,5,3,23
244,1,2,5
300,1,1,0
48,0,6,21
25,1,7,20
109,3,6,46
482,6,6,8
268,1,6,14
526,2,2,23
543,0,1,0
207,0,4,25
486,5,4,14
520,4,5,67
236,1,3,29
402,6,4,11
569,6,2,0
478,0,6,302
692,4,4,0
77,7,0,0
2,1,0,0
462,1,7,21
449,1,2,66
282,3,3,38
702,2,3,303
231,5,5,26
431,3,5,219
571,2,2,52
631,7,6,0
245,3,1,0
82,7,6,12
566,4,0,0
292,5,0,0
365,7,3,0
175,2,5,12
77,3,5,0
511,5,3,0
171,7,6,0
504,4,7,105
665,0,4,90
337,4,7,75
18,6,1,0
688,6,4,0
644,6,2,0
151,7,2,0
158,2,3,84
319,5,4,0
114,7,0,0
401,1,2,71
465,3,5,8
93,6,2,4
201,6,5,5
681,7,4,0
538,2,4,0
411,5,5,7
86,6,1,0
200,5,4,5
504,2,7,143
254,5,1,0
51,0,2,0
88,4,7,300
477,3,3,34
457,3,0,8
67,3,1,15
87,3,7,67
274,4,4,5
3,3,5,8
77,4,6,0
622,6,0,0
515,5,6,0
37,2,7,298
190,1,4,53
284,0,7,32
304,4,4,40
280,5,3,32
517,4,2,0
321,7,7,0
425,7,2,0
632,1,2,0
492,6,7,8
53,6,0,0
218,0,3,26
555,4,4,142
535,1,5,0
367,1,0,0
399,0,3,60
65,6,4,19
418,1,2,0
576,2,2,44
672,2,5,630
644,6,4,11
460,6,2,8
606,5,4,57
187,0,1,0
319,3,4,10
627,2,6,224
713,3,4,0
201,6,4,0
622,7,0,0
260,1,6,22
468,3,3,27
273,6,6,18
511,0,0,0
94,6,2,0
233,1,3,47
176,1,6,0
515,3,3,9
6,7,0,0
161,4,6,501
554,5,3,10
621,5,0,0
135,7,1,0
673,5,3,0
85,2,1,0
425,0,2,63
61,2,1,3
50,4,6,9
144,1,6,25
369,0,1,0
35,2,4,435
370,1,7,0
340,1,6,44
612,5,2,0
688,6,2,0
566,1,4,94
412,1,4,43
688,7,5,0
717,4,7,35
589,4,1,10
76,1,6,0
351,0,3,206
235,2,3,16
684,7,2,0
203,1,0,0
23,2,0,0
302,2,6,55
457,3,7,21
655,1,2,12
656,5,2,0
544,5,4,111
172,3,6,12
607,7,3,0
590,7,7,10
719,7,2,0
121,4,7,31
446,4,4,86
218,2,7,26
645,3,2,30
615,2,1,0
179,5,3,0
465,3,0,0
193,0,6,25
630,7,0,0
318,6,5,46
658,5,1,0
380,0,0,28
46,7,2,0
705,7,2,0
42,0,1,14
35,6,7,9
356,7,6,98
116,7,7,60
160,4,6,453
155,3,6,110
169,7,7,0
244,7,1,0
473,6,3,13
451,0,6,53
662,7,5,31
446,6,2,8
573,3,7,74
134,2,5,111
511,3,0,0
107,4,6,6
417,1,2,0
498,1,7,117
502,1,3,153
222,1,6,0
673,3,7,41
421,2,1,0
65,4,1,51
293,2,2,25
385,0,4,66
18,5,5,104
137,0,3,98
237,0,5,21
297,6,4,0
102,2,5,4
227,1,4,5
648,3,3,90
297,4,0,0
351,3,4,108
245,0,3,0
516,0,2,15
190,2,1,0
417,5,3,0
23,6,0,0
237,6,0,0
316,7,3,0
252,6,1,0
254,3,1,5
374,6,7,11
159,4,1,197
462,5,6,0
346,0,0,0
131,3,4,63
701,3,2,13
650,4,4,31
63,5,3,21
101,3,3,4
468,4,7,61
600,1,1,11
340,6,1,6
533,4,4,31
33,5,5,25
182,5,0,0
572,1,4,52
639,2,1,0
32,4,1,9
17,0,1,19
629,5,2,19
238,6,0,0
699,4,0,0
82,5,2,0
307,4,7,34
726,4,6,2441
474,6,2,0
575,4,0,0
382,0,5,397
403,5,1,0
681,4,5,12
252,5,1,0
287,7,4,0
563,5,7,0
194,5,7,20
552,5,2,0
500,5,7,181
409,6,3,0
91,7,3,6
269,4,6,9
115,0,4,27
392,4,5,0
54,0,0,0
542,4,5,65
161,5,4,44
455,2,4,86
591,2,4,98
54,5,4,0
59,2,0,0
69,3,3,90
290,3,5,0
556,7,2,0
460,0,1,8
691,1,3,12
374,2,4,205
442,4,6,13
471,5,2,27
477,1,6,255
341,1,4,10
662,3,5,223
67,5,5,325
725,4,7,200
352,6,2,0
333,3,2,0
234,7,5,5
57,1,2,250
551,7,6,9
185,6,7,7
73,6,5,4
317,3,4,6
237,7,2,0
185,3,1,4
626,5,1,0
432,0,5,91
242,2,1,5
8,3,6,14
101,4,4,4
504,1,6,1027
371,5,2,0
206,4,3,16
394,1,3,7
649,1,6,63
723,5,7,132
558,7,5,0
153,4,4,176
401,6,0,0
648,1,0,0
469,5,3,8
18,7,3,5
553,0,1,16
645,7,7,0
406,4,6,518
232,4,3,47
453,0,7,45
1,3,6,3
513,4,4,0
260,1,2,36
33,0,3,797
236,0,0,16
461,5,2,13
282,0,0,0
624,2,3,134
399,3,7,202
158,2,5,106
675,4,5,202
312,4,3,67
176,6,1,0
360,5,5,50
403,3,3,60
282,1,7,38
686,5,3,0
122,5,2,11
357,6,6,81
577,6,0,0
95,5,4,19
412,2,2,12
701,0,2,99
58,0,0,0
485,7,2,0
541,2,7,40
331,4,2,0
194,5,3,16
354,1,3,71
280,5,6,29
232,0,0,0
583,5,3,0
121,7,0,0
618,3,1,28
105,3,2,0
428,6,2,0
731,3,1,82
84,5,4,47
593,0,1,10
454,6,0,0
280,1,0,0
71,7,3,0
698,2,7,99
674,4,7,41
55,5,3,0
257,7,2,9
574,7,6,0
380,2,1,0
672,7,2,0
673,2,3,161
556,4,6,52
505,7,2,0
49,1,4,9
206,4,0,0
449,1,4,20
392,5,3,0
58,6,3,3
665,2,7,192
202,2,0,0
499,2,6,231
217,4,4,16
116,2,3,66
207,2,6,113
497,0,6,209
499,7,3,8
28,1,3,3
173,0,7,0
106,7,4,0
218,3,3,13
50,6,4,0
647,4,5,164
169,5,4,7
167,2,7,146
323,2,1,0
362,3,4,74
6,1,6,0
530,2,1,0
356,1,5,168
24,0,4,6
143,7,6,4
462,3,4,8
373,1,0,0
707,0,4,35
238,7,6,8
580,4,2,0
724,3,1,36
490,5,0,0
8,2,1,0
560,3,6,16
348,1,3,162
470,1,4,69
358,5,7,27
302,0,2,107
375,2,7,135
435,6,1,0
624,5,4,78
240,3,2,9
459,2,7,90
143,0,1,4
706,4,0,0
230,2,5,37
349,3,7,44
541,3,2,15
637,6,2,0
136,4,0,4
356,1,1,6
226,1,1,0
353,5,5,17
663,1,4,141
624,2,4,134
408,2,7,207
458,0,5,61
487,7,2,0
390,3,5,23
117,3,3,46
500,1,1,0
616,2,6,82
586,5,6,0
412,6,0,0
238,1,3,68
657,7,2,0
712,4,2,0
470,5,3,13
364,0,1,0
95,2,1,12
383,0,3,124
374,7,1,0
626,3,7,37
287,6,6,18
436,0,2,33
19,4,5,292
709,6,2,0
313,6,3,0
714,7,5,0
308,0,4,89
58,7,5,0
656,6,6,0
198,7,2,0
601,7,2,0
408,4,0,24
144,1,1,0
180,3,6,24
2,3,4,0
562,7,3,0
5,0,3,3
419,3,7,0
457,6,5,0
79,6,6,0
643,0,1,11
499,1,1,22
574,5,4,10
694,0,3,247
715,4,2,0
609,1,3,0
450,2,0,0
3,1,6,0
724,7,7,14
25,3,2,3
523,0,4,38
674,1,4,66
208,2,4,154
20,0,7,393
191,2,5,31
451,2,0,8
626,6,4,49
130,7,3,0
559,4,5,16
13,1,5,263
430,6,4,19
730,0,0,36
81,0,4,73
261,7,4,14
321,4,6,0
383,3,6,596
591,6,3,0
603,7,0,0
167,0,4,245
700,1,2,156
716,6,6,13
52,5,4,3
537,2,1,0
217,1,3,64
154,6,5,11
243,1,2,14
719,6,0,0
669,3,3,71
344,5,0,0
201,3,7,5
80,6,4,6
172,1,0,0
523,3,1,38
303,2,5,58
599,6,5,17
409,3,2,0
665,1,2,318
534,0,5,15
711,4,3,0
46,4,4,32
3,0,7,3
661,3,6,165
683,2,3,12
155,7,7,0
290,3,1,0
201,2,7,0
334,2,5,247
672,2,2,33
324,0,0,6
76,5,7,0
717,4,0,0
501,3,1,22
526,2,5,670
12,3,1,19
206,2,7,56
687,5,7,0
566,6,5,32
251,3,1,0
178,1,6,15
359,5,2,0
634,4,7,0
590,4,4,122
540,2,5,71
209,1,0,0
267,0,2,5
576,7,2,0
64,7,1,0
307,2,3,153
266,4,2,0
256,5,1,0
85,7,7,16
27,3,7,0
171,0,4,0
359,4,2,0
704,7,6,0
514,0,3,0
464,2,0,0
353,4,6,75
232,3,2,0
154,3,1,0
348,2,2,6
488,3,3,0
118,7,5,17
597,3,6,281
420,0,6,19
421,7,4,0
41,7,3,0
584,2,0,0
263,1,2,27
630,2,6,86
286,4,6,18
383,2,6,744
633,2,2,0
321,0,2,0
128,0,2,31
71,6,5,12
114,4,7,10
56,7,7,0
628,3,2,30
145,2,6,62
127,0,2,11
589,5,2,0
290,3,7,0
543,4,6,120
227,2,3,5
160,1,1,0
629,6,4,30
448,1,1,8
277,2,4,14
335,7,6,16
413,0,7,43
159,3,1,23
516,7,6,38
42,0,4,287
583,3,6,34
246,0,1,0
639,5,7,60
339,0,7,75
639,6,3,0
34,4,3,46
654,3,7,51
545,3,1,25
375,4,1,0
74,7,4,4
569,2,0,26
366,4,7,57
260,0,3,75
6,0,1,0
221,3,0,0
672,6,4,33
358,4,5,216
506,1,0,38
501,7,6,14
365,3,0,0
566,2,4,116
429,4,0,0
142,3,6,327
8,1,6,24
83,3,7,69
503,0,1,14
499,7,1,0
2,5,4,0
494,7,1,0
434,0,2,58
452,7,4,0
478,4,6,759
182,1,7,15
655,4,3,63
381,2,1,0
204,0,4,25
311,1,5,285
522,6,0,0
215,5,3,12
259,3,0,0
601,1,3,167
654,3,2,12
249,5,5,0
148,4,2,0
610,6,6,0
44,0,1,6
414,0,2,19
622,0,5,28
198,3,0,0
138,6,0,0
255,3,4,27
470,6,2,0
136,2,3,42
662,0,4,102
372,0,2,103
62,6,0,0
106,4,0,0
97,5,4,6
513,2,6,0
624,1,2,97
257,0,3,44
118,6,6,4
41,5,6,218
512,7,5,0
305,6,4,19
316,1,5,46
554,3,2,42
353,0,2,33
253,3,2,17
504,2,6,1065
0,0,0,0
494,5,6,8
586,1,0,0
402,6,5,11
274,4,3,56
138,0,1,13
476,7,7,0
637,5,3,0
718,1,5,372
243,6,5,14
85,7,4,4
469,6,3,27
472,7,1,0
416,2,4,12
365,0,2,46
489,0,2,0
395,3,1,11
576,1,1,10
519,5,3,0
711,5,7,0
625,3,5,261
329,5,0,0
478,2,7,96
454,4,5,40
655,2,1,0
376,7,1,0
712,7,5,0
427,1,6,188
142,4,3,46
399,4,6,66
720,0,0,23
61,1,6,175
247,5,0,0
244,1,3,17
54,0,7,0
55,2,5,0
57,4,4,186
255,3,1,0
722,2,7,191
454,2,7,25
350,1,3,114
662,7,2,0
81,7,1,0
334,5,6,170
640,5,2,0
454,1,3,111
416,7,5,7
501,5,7,109
296,1,6,6
241,6,2,5
544,3,6,209
79,5,3,0
492,1,1,0
578,3,4,132
107,3,1,6
361,5,1,7
320,7,2,0
328,7,5,0
365,5,6,17
413,0,6,39
210,7,6,12
220,6,3,5
288,1,4,6
302,3,7,55
728,7,0,0
208,0,0,12
323,4,4,0
677,2,7,66
307,0,6,211
492,2,0,0
161,2,2,55
200,4,0,0
486,0,6,36
666,4,7,337
495,7,1,0
127,2,6,0
209,3,2,25
45,2,7,63
113,4,5,20
332,4,1,10
67,5,3,12
371,0,1,0
14,2,2,55
167,0,0,0
93,3,2,26
60,1,3,267
104,4,5,0
99,6,7,0
40,4,7,25
49,5,6,9
80,1,6,6
462,1,2,8
410,1,3,82
478,3,6,801
578,3,2,44
353,1,3,54
18,2,1,3
684,6,2,0
122,4,7,24
288,6,0,0
225,5,6,0
594,6,1,0
517,1,7,167
515,1,5,9
724,3,2,36
712,6,5,56
180,6,5,7
294,5,6,6
76,2,2,10
456,1,7,77
658,2,1,0
124,2,3,0
131,5,5,59
353,1,4,75
105,5,4,6
726,1,2,250
606,0,4,11
256,3,0,0
438,5,5,40
52,7,4,0
269,7,1,0
199,4,7,0
629,7,5,11
151,7,6,0
247,2,0,0
297,6,0,0
428,1,5,188
497,6,3,22
723,4,6,1638
385,7,3,0
88,1,2,75
706,1,6,69
63,5,5,322
40,1,7,315
508,7,3,9
270,3,2,5
338,5,3,33
589,5,4,54
701,2,3,147
634,6,2,0
397,2,2,78
484,1,5,28
413,4,6,70
358,6,6,152
721,3,4,200
315,1,7,83
181,5,6,4
285,4,4,56
443,0,1,0
302,7,4,0
698,2,0,0
129,7,0,0
122,3,5,17
161,0,0,4
394,7,2,0
173,7,5,4
555,1,2,10
580,4,4,122
239,3,0,0
297,5,3,0
614,4,6,28
718,5,1,0
343,2,6,48
344,7,6,0
705,5,0,0
228,0,3,5
111,1,0,0
273,6,2,0
96,5,0,0
157,1,1,4
266,4,0,0
207,6,7,12
416,3,6,7
170,6,2,0
35,0,6,267
82,7,7,0
505,6,0,0
441,1,5,0
451,5,1,0
677,1,2,33
435,4,2,0
415,2,4,24
392,5,6,0
576,6,3,27
495,0,2,203
25,3,3,23
453,2,7,106
373,1,3,210
718,5,3,43
143,5,1,0
569,3,3,84
137,6,5,56
136,2,2,4
626,3,5,273
731,7,0,0
75,1,4,6
434,0,5,58
626,4,4,86
657,3,2,0
426,2,6,231
497,2,0,0
78,0,4,0
60,4,6,36
661,5,0,0
565,2,3,74
277,0,1,0
415,4,7,7
312,6,7,10
631,5,7,30
74,0,5,35
31,2,4,6
443,5,2,0
126,0,2,0
99,2,2,17
424,0,7,75
339,6,7,10
59,7,2,0
112,5,2,0
164,0,7,791
283,5,4,29
627,4,1,11
223,0,6,0
657,5,1,0
434,6,0,0
645,7,4,0
432,1,5,164
647,1,2,205
497,5,5,45
65,3,4,87
637,1,4,11
193,2,6,28
726,4,2,0
44,7,5,6
327,2,3,109
600,5,0,0
353,5,4,17
658,5,7,0
710,6,0,0
407,0,7,507
489,6,7,0
113,3,0,0
34,5,7,115
373,7,4,0
212,6,3,0
227,7,3,0
23,1,7,22
415,7,3,19
699,6,1,0
23,1,3,44
713,3,6,22
582,6,5,17
649,3,1,0
403,3,6,215
29,7,6,0
622,2,3,82
169,0,4,15
330,7,6,0
146,7,3,0
586,4,0,0
599,3,1,44
99,3,2,10
321,2,1,0
630,1,0,0
689,7,0,0
2,1,1,0
289,3,7,15
254,1,7,58
209,7,3,0
198,2,2,0
406,3,0,7
458,7,0,0
103,1,3,0
552,7,7,0
383,5,6,557
388,6,4,0
582,1,4,10
9,5,7,44
303,7,3,6
99,4,5,4
284,2,4,38
653,7,7,0
404,3,7,89
541,0,2,25
40,4,0,3
404,4,1,71
576,5,7,166
578,7,4,78
405,3,7,23
283,6,4,18
335,3,7,42
726,6,2,0
671,0,1,39
211,5,4,16
412,2,3,39
627,5,1,0
425,2,6,137
260,2,4,62
464,5,7,0
316,5,2,0
331,0,7,113
16,5,2,3
90,0,0,32
287,7,6,23
72,5,5,12
423,6,7,7
301,2,7,98
548,1,7,215
40,5,1,43
409,6,1,0
99,7,1,0
574,7,1,0
242,7,7,31
284,2,2,32
370,6,7,0
498,1,5,131
276,5,6,0
307,0,5,83
187,5,1,0
10,3,1,5
147,5,1,0
469,6,4,0
330,3,2,6
635,1,3,11
716,6,5,125
516,4,4,9
220,2,3,8
267,4,5,38
661,3,3,192
286,2,6,29
345,0,0,0
680,2,5,0
182,0,2,43
479,0,6,751
411,7,1,0
52,7,1,0
538,4,1,0
384,0,5,351
134,7,2,0
250,4,5,9
500,7,5,8
358,6,0,0
375,1,1,0
276,0,1,0
13,5,0,0
210,6,6,16
82,6,2,0
148,7,3,0
133,3,3,70
111,2,2,23
418,3,3,0
222,5,0,0
515,7,7,0
711,5,4,0
403,4,3,66
100,4,2,0
329,4,0,0
197,1,1,0
497,2,6,189
11,5,3,0
725,0,6,3031
603,3,1,0
158,0,3,132
592,1,4,105
177,1,4,0
571,1,7,110
686,3,2,0
512,4,6,9
641,4,2,0
474,3,4,48
466,3,7,0
341,0,6,10
577,7,4,0
39,0,1,147
663,2,4,337
296,2,0,0
304,0,7,64
707,6,0,0
581,4,4,115
372,7,4,0
9,3,3,145
238,7,2,0
312,6,5,10
165,2,2,7
65,3,6,758
257,3,1,5
721,1,2,82
194,2,2,0
159,0,0,11
561,2,2,0
286,2,5,61
676,7,5,12
65,7,1,0
451,7,6,20
726,2,2,635
274,0,5,0
9,2,6,172
279,1,5,41
22,3,0,0
144,1,2,11
38,7,1,0
634,4,5,19
678,4,7,12
64,3,1,3
151,0,1,0
577,5,6,176
512,6,5,9
13,2,2,17
619,2,0,0
534,6,0,0
413,2,0,0
670,6,2,20
299,7,6,264
307,3,5,104
397,4,0,7
693,1,0,0
172,6,5,7
593,6,7,34
15,4,3,17
397,1,3,126
206,3,7,68
271,2,0,0
551,5,4,31
539,5,4,0
474,4,4,21
468,5,3,8
340,7,4,44
114,2,7,33
464,6,6,0
72,5,7,6
195,0,1,0
537,0,5,0
195,3,0,0
50,3,7,3
394,5,6,0
194,7,7,8
139,6,0,0
156,3,5,139
640,2,3,60
290,6,6,0
258,2,2,17
248,3,4,0
589,0,4,254
465,3,2,0
195,4,5,33
730,6,1,0
112,0,3,27
703,7,4,13
221,6,5,0
220,6,7,16
539,1,2,9
113,3,3,37
660,5,1,0
569,0,3,84
581,2,0,0
359,1,6,994
652,7,1,0
246,4,4,9
659,3,3,82
700,2,0,0
463,6,4,0
186,5,5,24
726,5,5,849
103,0,6,6
406,6,3,7
564,7,7,16
538,0,4,9
524,6,4,9
527,4,3,85
255,7,7,22
419,7,2,0
363,7,3,7
537,6,2,0
330,4,1,10
582,7,1,0
53,6,3,0
197,2,1,0
69,6,4,6
220,0,2,8
404,2,1,7
702,2,4,69
646,7,2,0
640,4,7,60
652,1,0,0
21,4,6,249
317,6,4,6
174,6,7,4
4,3,3,11
419,1,1,0
248,6,1,0
66,6,5,94
32,7,1,0
529,1,2,31
67,4,6,849
459,0,5,56
470,6,0,0
11,4,2,3
16,5,5,126
686,4,0,0
668,4,2,12
493,3,2,14
306,3,4,74
319,4,2,6
349,3,5,64
459,5,5,0
715,6,2,0
337,5,5,75
730,4,4,141
654,7,1,0
567,7,0,0
129,3,0,0
600,4,2,0
537,6,0,0
650,0,2,63
581,3,6,98
624,2,1,0
506,3,0,9
458,1,3,69
40,0,2,54
61,4,7,9
357,7,6,0
466,1,3,0
48,6,2,0
244,4,6,5
269,5,4,9
521,0,0,15
78,1,1,0
685,5,4,66
407,5,3,11
273,7,2,0
337,2,6,249
93,5,3,28
425,5,2,0
635,3,4,0
9,3,7,191
179,6,1,0
181,0,2,15
460,1,4,8
85,7,6,4
226,2,3,8
621,0,6,64
373,2,2,120
90,5,0,10
336,2,3,125
348,7,7,10
413,1,6,31
468,3,0,0
717,3,5,324
350,5,7,17
128,5,5,28
385,3,6,291
12,2,6,126
712,7,7,0
394,6,0,0
292,7,3,0
163,3,4,106
378,7,3,0
331,5,0,0
